ESTAB,School Name,District,Type,Phase,Year,Total Numbers on Roll,Nursery,Reception,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10,Year 11,Year 12,Year 13,Year 14
2624,Southam Primary School,Stratford upon Avon,Primary,Primary,2003,260,0,38,47,38,35,40,30,32,0,0,0,0,0,0,0,0
2624,Southam Primary School,Stratford upon Avon,Primary,Primary,2004,243,0,23,35,44,37,37,38,29,0,0,0,0,0,0,0,0
2624,Southam Primary School,Stratford upon Avon,Primary,Primary,2005,254,0,35,25,34,48,38,38,36,0,0,0,0,0,0,0,0
2624,Southam Primary School,Stratford upon Avon,Primary,Primary,2006,249,0,31,36,26,33,48,38,37,0,0,0,0,0,0,0,0
2624,Southam Primary School,Stratford upon Avon,Primary,Primary,2007,246,0,27,33,37,27,37,45,40,0,0,0,0,0,0,0,0
2624,Southam Primary School,Stratford upon Avon,Primary,Primary,2008,253,0,38,26,35,41,28,39,46,0,0,0,0,0,0,0,0
2624,Southam Primary School,Stratford upon Avon,Primary,Primary,2009,253,0,40,39,27,36,41,30,40,0,0,0,0,0,0,0,0
2624,Southam Primary School,Stratford on Avon,Primary,Primary,2010,257,0,42,40,40,26,37,40,32,0,0,0,0,0,0,0,0
3585,Southam St. James (Voluntary Aided) C. Of E. Primary School,Stratford upon Avon,Primary,Primary,1998,176,0,25,31,33,33,31,22,0,1,0,0,0,0,0,0,0
3585,Southam St. James (Voluntary Aided) C. Of E. Primary School,Stratford upon Avon,Primary,Primary,1999,201,0,25,25,33,33,32,31,21,0,1,0,0,0,0,0,0
3585,Southam St. James (Voluntary Aided) C. Of E. Primary School,Stratford upon Avon,Primary,Primary,2000,211,0,30,26,25,34,31,34,31,0,0,0,0,0,0,0,0
3585,Southam St. James (Voluntary Aided) C. Of E. Primary School,Stratford upon Avon,Primary,Primary,2001,216,0,30,30,26,31,34,31,34,0,0,0,0,0,0,0,0
3585,Southam St. James (Voluntary Aided) C. Of E. Primary School,Stratford upon Avon,Primary,Primary,2002,214,0,30,30,29,28,32,33,32,0,0,0,0,0,0,0,0
3585,Southam St. James (Voluntary Aided) C. Of E. Primary School,Stratford upon Avon,Primary,Primary,2003,205,0,27,30,30,28,27,32,31,0,0,0,0,0,0,0,0
3585,Southam St. James (Voluntary Aided) C. Of E. Primary School,Stratford upon Avon,Primary,Primary,2004,208,0,30,28,30,31,30,28,31,0,0,0,0,0,0,0,0
3585,Southam St. James (Voluntary Aided) C. Of E. Primary School,Stratford upon Avon,Primary,Primary,2005,212,0,29,30,30,30,32,32,29,0,0,0,0,0,0,0,0
3585,Southam St. James (Voluntary Aided) C. Of E. Primary School,Stratford upon Avon,Primary,Primary,2006,215,0,30,30,29,31,31,32,32,0,0,0,0,0,0,0,0
3585,Southam St. James (Voluntary Aided) C. Of E. Primary School,Stratford upon Avon,Primary,Primary,2007,205,0,21,30,30,29,32,31,32,0,0,0,0,0,0,0,0
3585,Southam St. James (Voluntary Aided) C. Of E. Primary School,Stratford upon Avon,Primary,Primary,2008,203,0,30,22,30,29,30,32,30,0,0,0,0,0,0,0,0
3585,Southam St. James (Voluntary Aided) C. Of E. Primary School,Stratford upon Avon,Primary,Primary,2009,199,0,27,30,23,30,27,30,32,0,0,0,0,0,0,0,0
3585,Southam St. James (Voluntary Aided) C. Of E. Primary School,Stratford on Avon,Primary,Primary,2010,179,0,19,28,29,24,23,26,30,0,0,0,0,0,0,0,0
7014,Sparrowdale School,North Warwickshire,Special,Special,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7014,Sparrowdale School,North Warwickshire,Special,Special,1999,118,0,3,4,3,11,8,9,8,18,8,14,16,16,0,0,0
7014,Sparrowdale School,North Warwickshire,Special,Special,2000,108,0,2,4,6,2,11,10,9,9,17,8,14,16,0,0,0
7014,Sparrowdale School,North Warwickshire,Special,Special,2001,100,0,0,2,4,6,5,11,9,11,9,17,10,16,0,0,0
7014,Sparrowdale School,North Warwickshire,Special,Special,2002,97,0,1,1,2,5,7,4,12,13,14,10,17,10,1,0,0
7014,Sparrowdale School,North Warwickshire,Special,Special,2003,98,0,1,1,1,1,4,10,5,17,15,16,11,16,0,0,0
7014,Sparrowdale School,North Warwickshire,Special,Special,2004,88,0,0,0,2,3,1,4,10,6,18,16,17,11,0,0,0
7014,Sparrowdale School,North Warwickshire,Special,Special,2005,79,0,0,0,0,2,4,1,4,11,7,17,16,17,0,0,0
7014,Sparrowdale School,North Warwickshire,Special,Special,2006,53,0,0,0,0,0,0,0,0,5,9,6,17,16,0,0,0
3591,St. Andrew's Benn C.Of E. (Voluntary Aided) Primary School,Rugby,Primary,Primary,1998,302,40,44,41,30,44,29,20,54,0,0,0,0,0,0,0,0
3591,St. Andrew's Benn C.Of E. (Voluntary Aided) Primary School,Rugby,Primary,Primary,1999,288,40,35,42,47,29,47,26,22,0,0,0,0,0,0,0,0
3591,St. Andrew's Benn C.Of E. (Voluntary Aided) Primary School,Rugby,Primary,Primary,2000,325,43,43,41,44,50,35,46,23,0,0,0,0,0,0,0,0
3591,St. Andrew's Benn C.Of E. (Voluntary Aided) Primary School,Rugby,Primary,Primary,2001,335,40,39,43,47,43,47,33,43,0,0,0,0,0,0,0,0
3591,St. Andrew's Benn C.Of E. (Voluntary Aided) Primary School,Rugby,Primary,Primary,2002,333,41,40,40,43,46,42,47,34,0,0,0,0,0,0,0,0
3591,St. Andrew's Benn C.Of E. (Voluntary Aided) Primary School,Rugby,Primary,Primary,2003,309,28,44,43,39,36,45,31,43,0,0,0,0,0,0,0,0
3591,St. Andrew's Benn C.Of E. (Voluntary Aided) Primary School,Rugby,Primary,Primary,2004,301,30,34,43,45,42,35,39,33,0,0,0,0,0,0,0,0
3591,St. Andrew's Benn C.Of E. (Voluntary Aided) Primary School,Rugby,Primary,Primary,2005,281,30,35,35,41,39,35,31,35,0,0,0,0,0,0,0,0
3591,St. Andrew's Benn C.Of E. (Voluntary Aided) Primary School,Rugby,Primary,Primary,2006,252,30,28,30,34,35,33,31,31,0,0,0,0,0,0,0,0
3591,St. Andrew's Benn C.Of E. (Voluntary Aided) Primary School,Rugby,Primary,Primary,2007,225,17,25,23,31,33,31,35,30,0,0,0,0,0,0,0,0
3591,St. Andrew's Benn C.Of E. (Voluntary Aided) Primary School,Rugby,Primary,Primary,2008,231,34,18,26,26,27,27,36,37,0,0,0,0,0,0,0,0
3591,St. Andrew's Benn C.Of E. (Voluntary Aided) Primary School,Rugby,Primary,Primary,2009,224,20,39,21,28,28,28,24,36,0,0,0,0,0,0,0,0
3591,St. Andrew's Benn C.Of E. (Voluntary Aided) Primary School,Rugby,Primary,Primary,2010,228,22,26,43,22,28,27,32,28,0,0,0,0,0,0,0,0
3583,St. Anne's Catholic Primary School,Nuneaton and Bedworth,Primary,Primary,1998,209,40,25,26,28,32,29,29,0,0,0,0,0,0,0,0,0
3583,St. Anne's Catholic Primary School,Nuneaton and Bedworth,Primary,Primary,1999,212,34,25,24,25,27,24,28,25,0,0,0,0,0,0,0,0
3583,St. Anne's Catholic Primary School,Nuneaton and Bedworth,Primary,Primary,2000,203,31,26,24,26,24,22,25,25,0,0,0,0,0,0,0,0
3583,St. Anne's Catholic Primary School,Nuneaton and Bedworth,Primary,Primary,2001,222,36,26,24,28,29,26,26,27,0,0,0,0,0,0,0,0
3583,St. Anne's Catholic Primary School,Nuneaton and Bedworth,Primary,Primary,2002,212,28,28,26,24,28,30,25,23,0,0,0,0,0,0,0,0
3583,St. Anne's Catholic Primary School,Nuneaton and Bedworth,Primary,Primary,2003,222,37,30,26,22,24,27,30,26,0,0,0,0,0,0,0,0
3583,St. Anne's Catholic Primary School,Nuneaton And Bedworth,Primary,Primary,2004,220,29,29,30,26,23,28,25,30,0,0,0,0,0,0,0,0
3583,St. Anne's Catholic Primary School,Nuneaton And Bedworth,Primary,Primary,2005,212,26,25,30,29,26,22,27,27,0,0,0,0,0,0,0,0
3583,St. Anne's Catholic Primary School,Nuneaton and Bedworth,Primary,Primary,2006,216,31,28,23,30,29,25,23,27,0,0,0,0,0,0,0,0
3583,St. Anne's Catholic Primary School,Nuneaton and Bedworth,Primary,Primary,2007,213,25,27,26,26,29,30,26,24,0,0,0,0,0,0,0,0
3583,St. Anne's Catholic Primary School,Nuneaton and Bedworth,Primary,Primary,2008,218,31,29,22,27,26,26,29,28,0,0,0,0,0,0,0,0
3583,St. Anne's Catholic Primary School,Nuneaton and Bedworth,Primary,Primary,2009,205,28,30,29,21,20,24,27,26,0,0,0,0,0,0,0,0
3583,St. Anne's Catholic Primary School,Nuneaton and Bedworth,Primary,Primary,2010,198,18,28,30,29,20,23,23,27,0,0,0,0,0,0,0,0
3544,St. Anthony's Catholic Primary School,Warwick,Primary,Primary,1998,243,0,33,32,48,36,32,29,32,1,0,0,0,0,0,0,0
3544,St. Anthony's Catholic Primary School,Warwick,Primary,Primary,1999,239,0,29,32,33,48,36,30,31,0,0,0,0,0,0,0,0
3544,St. Anthony's Catholic Primary School,Warwick,Primary,Primary,2000,251,25,27,28,31,33,45,35,27,0,0,0,0,0,0,0,0
3544,St. Anthony's Catholic Primary School,Warwick,Primary,Primary,2001,257,26,29,30,28,32,32,44,36,0,0,0,0,0,0,0,0
3544,St. Anthony's Catholic Primary School,Warwick,Primary,Primary,2002,249,26,30,30,30,29,30,32,42,0,0,0,0,0,0,0,0
3544,St. Anthony's Catholic Primary School,Warwick,Primary,Primary,2003,235,26,30,30,28,30,30,29,32,0,0,0,0,0,0,0,0
3544,St. Anthony's Catholic Primary School,Warwick,Primary,Primary,2004,235,26,30,30,30,30,30,30,29,0,0,0,0,0,0,0,0
3544,St. Anthony's Catholic Primary School,Warwick,Primary,Primary,2005,225,20,30,29,30,28,29,29,30,0,0,0,0,0,0,0,0
3544,St. Anthony's Catholic Primary School,Warwick,Primary,Primary,2006,228,26,24,31,30,30,27,30,30,0,0,0,0,0,0,0,0
3544,St. Anthony's Catholic Primary School,Warwick,Primary,Primary,2007,223,25,30,23,30,28,29,29,29,0,0,0,0,0,0,0,0
3544,St. Anthony's Catholic Primary School,Warwick,Primary,Primary,2008,228,24,30,30,24,30,30,30,30,0,0,0,0,0,0,0,0
3544,St. Anthony's Catholic Primary School,Warwick,Primary,Primary,2009,219,19,29,30,28,24,29,30,30,0,0,0,0,0,0,0,0
3544,St. Anthony's Catholic Primary School,Warwick,Primary,Primary,2010,227,21,30,30,29,30,27,30,30,0,0,0,0,0,0,0,0
3541,St. Augustine's Catholic Primary School,Warwick,Primary,Primary,1998,226,0,32,28,37,34,35,33,27,0,0,0,0,0,0,0,0
3541,St. Augustine's Catholic Primary School,Warwick,Primary,Primary,1999,230,0,31,34,29,37,35,32,32,0,0,0,0,0,0,0,0
3541,St. Augustine's Catholic Primary School,Warwick,Primary,Primary,2000,226,0,28,31,34,31,36,35,31,0,0,0,0,0,0,0,0
3541,St. Augustine's Catholic Primary School,Warwick,Primary,Primary,2001,228,0,34,29,31,34,30,35,35,0,0,0,0,0,0,0,0
3541,St. Augustine's Catholic Primary School,Warwick,Primary,Primary,2002,223,0,30,34,30,32,33,31,33,0,0,0,0,0,0,0,0
3541,St. Augustine's Catholic Primary School,Warwick,Primary,Primary,2003,220,0,30,28,34,33,33,33,29,0,0,0,0,0,0,0,0
3541,St. Augustine's Catholic Primary School,Warwick,Primary,Primary,2004,223,0,30,30,29,34,34,34,32,0,0,0,0,0,0,0,0
3541,St. Augustine's Catholic Primary School,Warwick,Primary,Primary,2005,215,0,30,30,30,26,34,32,33,0,0,0,0,0,0,0,0
3541,St. Augustine's Catholic Primary School,Warwick,Primary,Primary,2006,208,0,30,30,30,28,26,35,29,0,0,0,0,0,0,0,0
3541,St. Augustine's Catholic Primary School,Warwick,Primary,Primary,2007,207,0,28,30,30,30,29,26,34,0,0,0,0,0,0,0,0
3541,St. Augustine's Catholic Primary School,Warwick,Primary,Primary,2008,209,0,30,30,30,30,30,30,28,1,0,0,0,0,0,0,0
3541,St. Augustine's Catholic Primary School,Warwick,Primary,Primary,2009,203,0,30,30,29,29,31,25,29,0,0,0,0,0,0,0,0
3541,St. Augustine's Catholic Primary School,Warwick,Primary,Primary,2010,198,0,30,30,30,26,28,30,24,0,0,0,0,0,0,0,0
4730,St. Benedict's Catholic High School,Stratford upon Avon,Secondary,Secondary,1998,434,0,0,0,0,0,0,0,0,98,98,77,77,82,2,0,0
4730,St. Benedict's Catholic High School,Stratford upon Avon,Secondary,Secondary,1999,484,0,0,0,0,0,0,0,0,122,103,106,78,74,1,0,0
4730,St. Benedict's Catholic High School,Stratford upon Avon,Secondary,Secondary,2000,517,0,0,0,0,0,0,0,0,105,123,104,106,78,1,0,0
4730,St. Benedict's Catholic High School,Stratford upon Avon,Secondary,Secondary,2001,545,0,0,0,0,0,0,0,0,109,108,123,101,103,1,0,0
4730,St. Benedict's Catholic High School,Stratford upon Avon,Secondary,Secondary,2002,557,0,0,0,0,0,0,0,0,111,112,110,122,102,0,0,0
4730,St. Benedict's Catholic High School,Stratford upon Avon,Secondary,Secondary,2003,553,0,0,0,0,0,0,0,0,99,111,112,109,118,4,0,0
4730,St. Benedict's Catholic High School,Stratford upon Avon,Secondary,Secondary,2004,542,0,0,0,0,0,0,0,0,101,104,114,116,107,0,0,0
4730,St. Benedict's Catholic High School,Stratford upon Avon,Secondary,Secondary,2005,544,0,0,0,0,0,0,0,0,107,103,106,112,116,0,0,0
4730,St. Benedict's Catholic High School,Stratford upon Avon,Secondary,Secondary,2006,547,0,0,0,0,0,0,0,0,116,108,105,105,112,1,0,0
4730,St. Benedict's Catholic High School,Stratford upon Avon,Secondary,Secondary,2007,550,0,0,0,0,0,0,0,0,116,118,104,106,105,1,0,0
4730,St. Benedict's Catholic High School,Stratford upon Avon,Secondary,Secondary,2008,552,0,0,0,0,0,0,0,0,107,117,116,104,107,1,0,0
4730,St. Benedict's Catholic High School,Stratford upon Avon,Secondary,Secondary,2009,547,0,0,0,0,0,0,0,0,109,106,113,114,104,1,0,0
4730,St. Benedict's Catholic High School,Stratford on Avon,Secondary,Secondary,2010,554,0,0,0,0,0,0,0,0,106,114,107,112,115,0,0,0
3501,St. Benedict's Catholic Primary School,North Warwickshire,Primary,Primary,1998,142,0,22,25,19,24,16,21,15,0,0,0,0,0,0,0,0
3501,St. Benedict's Catholic Primary School,North Warwickshire,Primary,Primary,1999,149,0,14,25,26,21,25,16,22,0,0,0,0,0,0,0,0
3501,St. Benedict's Catholic Primary School,North Warwickshire,Primary,Primary,2000,147,0,18,17,25,26,20,24,17,0,0,0,0,0,0,0,0
3501,St. Benedict's Catholic Primary School,North Warwickshire,Primary,Primary,2001,153,0,22,17,18,26,26,20,24,0,0,0,0,0,0,0,0
3501,St. Benedict's Catholic Primary School,North Warwickshire,Primary,Primary,2002,148,0,17,24,17,18,26,25,21,0,0,0,0,0,0,0,0
3501,St. Benedict's Catholic Primary School,North Warwickshire,Primary,Primary,2003,150,0,23,18,23,18,18,26,24,0,0,0,0,0,0,0,0
3501,St. Benedict's Catholic Primary School,North Warwickshire,Primary,Primary,2004,151,0,21,23,18,25,19,17,28,0,0,0,0,0,0,0,0
3501,St. Benedict's Catholic Primary School,North Warwickshire,Primary,Primary,2005,148,0,23,21,23,18,25,20,18,0,0,0,0,0,0,0,0
3501,St. Benedict's Catholic Primary School,North Warwickshire,Primary,Primary,2006,160,0,22,24,22,25,20,27,20,0,0,0,0,0,0,0,0
3501,St. Benedict's Catholic Primary School,North Warwickshire,Primary,Primary,2007,165,0,20,29,25,20,26,20,25,0,0,0,0,0,0,0,0
3501,St. Benedict's Catholic Primary School,North Warwickshire,Primary,Primary,2008,161,0,23,20,27,25,20,26,20,0,0,0,0,0,0,0,0
3501,St. Benedict's Catholic Primary School,North Warwickshire,Primary,Primary,2009,168,0,22,23,22,28,27,20,26,0,0,0,0,0,0,0,0
3501,St. Benedict's Catholic Primary School,North Warwickshire,Primary,Primary,2010,172,0,26,24,23,23,30,27,19,0,0,0,0,0,0,0,0
3503,St. Edward's Catholic Primary School,North Warwickshire,Primary,Primary,1998,203,0,27,28,32,30,34,27,25,0,0,0,0,0,0,0,0
3503,St. Edward's Catholic Primary School,North Warwickshire,Primary,Primary,1999,231,0,33,28,32,35,35,35,33,0,0,0,0,0,0,0,0
3503,St. Edward's Catholic Primary School,North Warwickshire,Primary,Primary,2000,238,0,37,34,29,33,35,35,35,0,0,0,0,0,0,0,0
3503,St. Edward's Catholic Primary School,North Warwickshire,Primary,Primary,2001,240,0,29,36,36,35,34,35,35,0,0,0,0,0,0,0,0
3503,St. Edward's Catholic Primary School,North Warwickshire,Primary,Primary,2002,233,0,31,29,37,36,34,33,33,0,0,0,0,0,0,0,0
3503,St. Edward's Catholic Primary School,North Warwickshire,Primary,Primary,2003,222,0,27,30,29,37,35,33,31,0,0,0,0,0,0,0,0
3503,St. Edward's Catholic Primary School,North Warwickshire,Primary,Primary,2004,220,0,30,27,30,30,34,35,34,0,0,0,0,0,0,0,0
3503,St. Edward's Catholic Primary School,North Warwickshire,Primary,Primary,2005,217,0,26,30,29,31,31,35,35,0,0,0,0,0,0,0,0
3503,St. Edward's Catholic Primary School,North Warwickshire,Primary,Primary,2006,209,0,30,27,30,26,30,31,35,0,0,0,0,0,0,0,0
3503,St. Edward's Catholic Primary School,North Warwickshire,Primary,Primary,2007,210,0,26,31,29,35,28,31,30,0,0,0,0,0,0,0,0
3503,St. Edward's Catholic Primary School,North Warwickshire,Primary,Primary,2008,220,0,29,29,29,32,36,33,32,0,0,0,0,0,0,0,0
3503,St. Edward's Catholic Primary School,North Warwickshire,Primary,Primary,2009,217,0,29,28,28,33,31,35,33,0,0,0,0,0,0,0,0
3503,St. Edward's Catholic Primary School,North Warwickshire,Primary,Primary,2010,215,0,30,27,28,27,30,31,42,0,0,0,0,0,0,0,0
3000,St. Faith's C.Of E. Junior School,Stratford upon Avon,Junior,Primary,1998,285,0,0,0,0,75,69,70,71,0,0,0,0,0,0,0,0
3000,St. Faith's C.Of E. Junior School,Stratford upon Avon,Junior,Primary,1999,301,0,0,0,0,83,74,74,70,0,0,0,0,0,0,0,0
3000,St. Faith's C.Of E. Junior School,Stratford upon Avon,Junior,Primary,2000,302,0,0,0,0,69,81,76,76,0,0,0,0,0,0,0,0
3000,St. Faith's C.Of E. Junior School,Stratford upon Avon,Junior,Primary,2001,287,0,0,0,0,63,68,76,80,0,0,0,0,0,0,0,0
3000,St. Faith's C.Of E. Junior School,Stratford upon Avon,Junior,Primary,2002,253,0,0,0,0,47,61,71,74,0,0,0,0,0,0,0,0
3000,St. Faith's C.Of E. Junior School,Stratford upon Avon,Junior,Primary,2003,247,0,0,0,0,67,50,61,69,0,0,0,0,0,0,0,0
3000,St. Faith's C.Of E. Junior School,Stratford upon Avon,Junior,Primary,2004,241,0,0,0,0,67,67,48,59,0,0,0,0,0,0,0,0
3502,St. Francis Catholic Primary School,Nuneaton and Bedworth,Primary,Primary,1998,213,0,28,21,34,32,32,34,32,0,0,0,0,0,0,0,0
3502,St. Francis Catholic Primary School,Nuneaton and Bedworth,Primary,Primary,1999,222,0,27,28,27,37,35,34,34,0,0,0,0,0,0,0,0
3502,St. Francis Catholic Primary School,Nuneaton and Bedworth,Primary,Primary,2000,216,0,29,29,27,28,35,34,34,0,0,0,0,0,0,0,0
3502,St. Francis Catholic Primary School,Nuneaton and Bedworth,Primary,Primary,2001,215,0,27,28,27,30,31,36,36,0,0,0,0,0,0,0,0
3502,St. Francis Catholic Primary School,Nuneaton and Bedworth,Primary,Primary,2002,211,0,23,29,29,31,31,32,36,0,0,0,0,0,0,0,0
3502,St. Francis Catholic Primary School,Nuneaton and Bedworth,Primary,Primary,2003,212,0,30,26,29,31,33,30,33,0,0,0,0,0,0,0,0
3502,St. Francis Catholic Primary School,Nuneaton And Bedworth,Primary,Primary,2004,201,0,28,26,26,29,30,33,29,0,0,0,0,0,0,0,0
3502,St. Francis Catholic Primary School,Nuneaton And Bedworth,Primary,Primary,2005,200,0,28,29,26,28,29,29,31,0,0,0,0,0,0,0,0
3502,St. Francis Catholic Primary School,Nuneaton and Bedworth,Primary,Primary,2006,194,0,29,25,28,29,27,28,28,0,0,0,0,0,0,0,0
3502,St. Francis Catholic Primary School,Nuneaton and Bedworth,Primary,Primary,2007,202,0,30,30,25,28,30,31,28,0,0,0,0,0,0,0,0
3502,St. Francis Catholic Primary School,Nuneaton and Bedworth,Primary,Primary,2008,206,0,30,29,30,29,27,30,31,0,0,0,0,0,0,0,0
3502,St. Francis Catholic Primary School,Nuneaton and Bedworth,Primary,Primary,2009,200,0,26,27,30,31,28,28,30,0,0,0,0,0,0,0,0
3502,St. Francis Catholic Primary School,Nuneaton and Bedworth,Primary,Primary,2010,210,0,30,29,29,31,30,31,30,0,0,0,0,0,0,0,0
2571,St. Giles Junior School,Nuneaton and Bedworth,Junior,Primary,1998,240,0,0,0,0,63,57,56,64,0,0,0,0,0,0,0,0
2571,St. Giles Junior School,Nuneaton and Bedworth,Junior,Primary,1999,240,0,0,0,0,61,64,58,57,0,0,0,0,0,0,0,0
2571,St. Giles Junior School,Nuneaton and Bedworth,Junior,Primary,2000,227,0,0,0,0,38,63,63,63,0,0,0,0,0,0,0,0
2571,St. Giles Junior School,Nuneaton and Bedworth,Junior,Primary,2001,218,0,0,0,0,49,41,65,63,0,0,0,0,0,0,0,0
2571,St. Giles Junior School,Nuneaton and Bedworth,Junior,Primary,2002,208,0,0,0,0,50,52,46,60,0,0,0,0,0,0,0,0
2571,St. Giles Junior School,Nuneaton and Bedworth,Junior,Primary,2003,224,0,0,0,0,61,55,54,53,1,0,0,0,0,0,0,0
2571,St. Giles Junior School,Nuneaton And Bedworth,Junior,Primary,2004,220,0,0,0,0,50,60,59,51,0,0,0,0,0,0,0,0
2571,St. Giles Junior School,Nuneaton And Bedworth,Junior,Primary,2005,233,0,0,0,0,50,59,64,60,0,0,0,0,0,0,0,0
2571,St. Giles Junior School,Nuneaton and Bedworth,Junior,Primary,2006,218,0,0,0,0,45,49,59,65,0,0,0,0,0,0,0,0
2571,St. Giles Junior School,Nuneaton and Bedworth,Junior,Primary,2007,207,0,0,0,0,59,42,46,60,0,0,0,0,0,0,0,0
2571,St. Giles Junior School,Nuneaton and Bedworth,Junior,Primary,2008,201,0,0,0,0,60,55,43,43,0,0,0,0,0,0,0,0
2571,St. Giles Junior School,Nuneaton and Bedworth,Junior,Primary,2009,202,0,0,0,0,45,59,56,42,0,0,0,0,0,0,0,0
2571,St. Giles Junior School,Nuneaton and Bedworth,Junior,Primary,2010,204,0,0,0,0,46,45,56,57,0,0,0,0,0,0,0,0
3506,St. Gregory's Catholic Primary School,Stratford upon Avon,Primary,Primary,1998,225,0,29,32,34,33,34,33,30,0,0,0,0,0,0,0,0
3506,St. Gregory's Catholic Primary School,Stratford upon Avon,Primary,Primary,1999,227,0,33,29,33,32,33,34,33,0,0,0,0,0,0,0,0
3506,St. Gregory's Catholic Primary School,Stratford upon Avon,Primary,Primary,2000,235,0,35,33,30,33,34,35,35,0,0,0,0,0,0,0,0
3506,St. Gregory's Catholic Primary School,Stratford upon Avon,Primary,Primary,2001,227,1,25,35,33,29,34,34,35,1,0,0,0,0,0,0,0
3506,St. Gregory's Catholic Primary School,Stratford upon Avon,Primary,Primary,2002,226,0,27,30,35,35,29,37,33,0,0,0,0,0,0,0,0
3506,St. Gregory's Catholic Primary School,Stratford upon Avon,Primary,Primary,2003,210,0,23,27,29,34,32,30,35,0,0,0,0,0,0,0,0
3506,St. Gregory's Catholic Primary School,Stratford upon Avon,Primary,Primary,2004,208,0,26,25,28,32,35,33,29,0,0,0,0,0,0,0,0
3506,St. Gregory's Catholic Primary School,Stratford upon Avon,Primary,Primary,2005,217,0,27,29,26,32,35,34,34,0,0,0,0,0,0,0,0
3506,St. Gregory's Catholic Primary School,Stratford upon Avon,Primary,Primary,2006,222,0,30,31,31,27,32,35,36,0,0,0,0,0,0,0,0
3506,St. Gregory's Catholic Primary School,Stratford upon Avon,Primary,Primary,2007,214,0,30,29,30,29,29,33,34,0,0,0,0,0,0,0,0
3506,St. Gregory's Catholic Primary School,Stratford upon Avon,Primary,Primary,2008,218,0,29,30,30,34,30,30,35,0,0,0,0,0,0,0,0
3506,St. Gregory's Catholic Primary School,Stratford upon Avon,Primary,Primary,2009,221,0,30,30,30,32,35,32,31,1,0,0,0,0,0,0,0
3506,St. Gregory's Catholic Primary School,Stratford on Avon,Primary,Primary,2010,221,0,31,30,29,31,32,35,33,0,0,0,0,0,0,0,0
3015,St. James C.Of E. Junior School,Nuneaton and Bedworth,Junior,Primary,1998,216,0,0,0,0,45,62,51,58,0,0,0,0,0,0,0,0
3015,St. James C.Of E. Junior School,Nuneaton and Bedworth,Junior,Primary,1999,213,0,0,0,0,55,42,65,51,0,0,0,0,0,0,0,0
